"ensembl_gene_id"	"external_gene_name"	"gene_biotype"
"ENSG00000113282"	"CLINT1"	"protein_coding"
"ENSG00000113300"	"CNOT6"	"protein_coding"
"ENSG00000113312"	"TTC1"	"protein_coding"
"ENSG00000113318"	"MSH3"	"protein_coding"
"ENSG00000113319"	"RASGRF2"	"protein_coding"
"ENSG00000113356"	"POLR3G"	"protein_coding"
"ENSG00000113360"	"DROSHA"	"protein_coding"
"ENSG00000113368"	"LMNB1"	"protein_coding"
"ENSG00000113369"	"ARRDC3"	"protein_coding"
"ENSG00000113384"	"GOLPH3"	"protein_coding"
"ENSG00000113389"	"NPR3"	"protein_coding"
"ENSG00000113391"	"ARB2A"	"protein_coding"
"ENSG00000113407"	"TARS1"	"protein_coding"
"ENSG00000113522"	"RAD50"	"protein_coding"
"ENSG00000113532"	"ST8SIA4"	"protein_coding"
"ENSG00000113580"	"NR3C1"	"protein_coding"
"ENSG00000113594"	"LIFR"	"protein_coding"
"ENSG00000113615"	"SEC24A"	"protein_coding"
"ENSG00000113621"	"TXNDC15"	"protein_coding"
"ENSG00000113638"	"TTC33"	"protein_coding"
"ENSG00000113716"	"HMGXB3"	"protein_coding"
"ENSG00000113721"	"PDGFRB"	"protein_coding"
"ENSG00000113739"	"STC2"	"protein_coding"
"ENSG00000113742"	"CPEB4"	"protein_coding"
"ENSG00000113790"	"EHHADH"	"protein_coding"
"ENSG00000113810"	"SMC4"	"protein_coding"
"ENSG00000113811"	"SELENOK"	"protein_coding"
"ENSG00000113812"	"ACTR8"	"protein_coding"
"ENSG00000113838"	"TBCCD1"	"protein_coding"
"ENSG00000113845"	"TIMMDC1"	"protein_coding"
"ENSG00000113851"	"CRBN"	"protein_coding"
"ENSG00000113916"	"BCL6"	"protein_coding"
"ENSG00000113946"	"CLDN16"	"protein_coding"
"ENSG00000113966"	"ARL6"	"protein_coding"
"ENSG00000113971"	"NPHP3"	"protein_coding"
"ENSG00000114019"	"AMOTL2"	"protein_coding"
"ENSG00000114021"	"NIT2"	"protein_coding"
"ENSG00000114023"	"FAM162A"	"protein_coding"
"ENSG00000114026"	"OGG1"	"protein_coding"
"ENSG00000114030"	"KPNA1"	"protein_coding"
"ENSG00000114054"	"PCCB"	"protein_coding"
"ENSG00000114098"	"ARMC8"	"protein_coding"
"ENSG00000114107"	"CEP70"	"protein_coding"
"ENSG00000114115"	"RBP1"	"protein_coding"
"ENSG00000114120"	"SLC25A36"	"protein_coding"
"ENSG00000114125"	"RNF7"	"protein_coding"
"ENSG00000114126"	"TFDP2"	"protein_coding"
"ENSG00000114127"	"XRN1"	"protein_coding"
"ENSG00000114166"	"KAT2B"	"protein_coding"
"ENSG00000114200"	"BCHE"	"protein_coding"
"ENSG00000114209"	"PDCD10"	"protein_coding"
"ENSG00000114251"	"WNT5A"	"protein_coding"
"ENSG00000114268"	"PFKFB4"	"protein_coding"
"ENSG00000114270"	"COL7A1"	"protein_coding"
"ENSG00000114302"	"PRKAR2A"	"protein_coding"
"ENSG00000114315"	"HES1"	"protein_coding"
"ENSG00000114316"	"USP4"	"protein_coding"
"ENSG00000114331"	"ACAP2"	"protein_coding"
"ENSG00000114346"	"ECT2"	"protein_coding"
"ENSG00000114353"	"GNAI2"	"protein_coding"
"ENSG00000114354"	"TFG"	"protein_coding"
"ENSG00000114383"	"TUSC2"	"protein_coding"
"ENSG00000114388"	"NPRL2"	"protein_coding"
"ENSG00000114391"	"RPL24"	"protein_coding"
"ENSG00000114395"	"CYB561D2"	"protein_coding"
"ENSG00000114405"	"CEP15"	"protein_coding"
"ENSG00000114416"	"FXR1"	"protein_coding"
"ENSG00000114423"	"CBLB"	"protein_coding"
"ENSG00000114439"	"BBX"	"protein_coding"
"ENSG00000114446"	"IFT57"	"protein_coding"
"ENSG00000114450"	"GNB4"	"protein_coding"
"ENSG00000114473"	"IQCG"	"protein_coding"
"ENSG00000114480"	"GBE1"	"protein_coding"
"ENSG00000114491"	"UMPS"	"protein_coding"
"ENSG00000114503"	"NCBP2"	"protein_coding"
"ENSG00000114520"	"SNX4"	"protein_coding"
"ENSG00000114529"	"C3orf52"	"protein_coding"
"ENSG00000114544"	"SLC41A3"	"protein_coding"
"ENSG00000114554"	"PLXNA1"	"protein_coding"
"ENSG00000114573"	"ATP6V1A"	"protein_coding"
"ENSG00000114626"	"ABTB1"	"protein_coding"
"ENSG00000114631"	"PODXL2"	"protein_coding"
"ENSG00000114646"	"CSPG5"	"protein_coding"
"ENSG00000114648"	"KLHL18"	"protein_coding"
"ENSG00000114650"	"SCAP"	"protein_coding"
"ENSG00000114670"	"NEK11"	"protein_coding"
"ENSG00000114686"	"MRPL3"	"protein_coding"
"ENSG00000114698"	"PLSCR4"	"protein_coding"
"ENSG00000114735"	"HEMK1"	"protein_coding"
"ENSG00000114738"	"MAPKAPK3"	"protein_coding"
"ENSG00000114739"	"ACVR2B"	"protein_coding"
"ENSG00000114742"	"WDR48"	"protein_coding"
"ENSG00000114744"	"COMMD2"	"protein_coding"
"ENSG00000114745"	"GORASP1"	"protein_coding"
"ENSG00000114767"	"RRP9"	"protein_coding"
"ENSG00000114770"	"ABCC5"	"protein_coding"
"ENSG00000114779"	"ABHD14B"	"protein_coding"
"ENSG00000114784"	"EIF1B"	"protein_coding"
"ENSG00000114790"	"ARHGEF26"	"protein_coding"
"ENSG00000114796"	"KLHL24"	"protein_coding"
"ENSG00000114841"	"DNAH1"	"protein_coding"
"ENSG00000114850"	"SSR3"	"protein_coding"
"ENSG00000114853"	"ZBTB47"	"protein_coding"
"ENSG00000114857"	"NKTR"	"protein_coding"
"ENSG00000114859"	"CLCN2"	"protein_coding"
"ENSG00000114861"	"FOXP1"	"protein_coding"
"ENSG00000114867"	"EIF4G1"	"protein_coding"
"ENSG00000114902"	"SPCS1"	"protein_coding"
"ENSG00000114904"	"NEK4"	"protein_coding"
"ENSG00000114923"	"SLC4A3"	"protein_coding"
"ENSG00000114933"	"INO80D"	"protein_coding"
"ENSG00000114942"	"EEF1B2"	"protein_coding"
"ENSG00000114948"	"ADAM23"	"protein_coding"
"ENSG00000114956"	"DGUOK"	"protein_coding"
"ENSG00000114978"	"MOB1A"	"protein_coding"
"ENSG00000114982"	"KANSL3"	"protein_coding"
"ENSG00000114988"	"LMAN2L"	"protein_coding"
"ENSG00000114993"	"RTKN"	"protein_coding"
"ENSG00000114999"	"TTL"	"protein_coding"
"ENSG00000115020"	"PIKFYVE"	"protein_coding"
"ENSG00000115041"	"KCNIP3"	"protein_coding"
"ENSG00000115042"	"FAHD2A"	"protein_coding"
"ENSG00000115053"	"NCL"	"protein_coding"
"ENSG00000115073"	"ACTR1B"	"protein_coding"
"ENSG00000115084"	"SLC35F5"	"protein_coding"
"ENSG00000115091"	"ACTR3"	"protein_coding"
"ENSG00000115107"	"STEAP3"	"protein_coding"
"ENSG00000115109"	"EPB41L5"	"protein_coding"
"ENSG00000115112"	"TFCP2L1"	"protein_coding"
"ENSG00000115128"	"SF3B6"	"protein_coding"
"ENSG00000115129"	"TP53I3"	"protein_coding"
"ENSG00000115137"	"DNAJC27"	"protein_coding"
"ENSG00000115145"	"STAM2"	"protein_coding"
"ENSG00000115155"	"OTOF"	"protein_coding"
"ENSG00000115159"	"GPD2"	"protein_coding"
"ENSG00000115163"	"CENPA"	"protein_coding"
"ENSG00000115170"	"ACVR1"	"protein_coding"
"ENSG00000115183"	"TANC1"	"protein_coding"
"ENSG00000115204"	"MPV17"	"protein_coding"
"ENSG00000115207"	"GTF3C2"	"protein_coding"
"ENSG00000115211"	"EIF2B4"	"protein_coding"
"ENSG00000115216"	"NRBP1"	"protein_coding"
"ENSG00000115226"	"FNDC4"	"protein_coding"
"ENSG00000115233"	"PSMD14"	"protein_coding"
"ENSG00000115234"	"SNX17"	"protein_coding"
"ENSG00000115239"	"ASB3"	"protein_coding"
"ENSG00000115241"	"PPM1G"	"protein_coding"
"ENSG00000115267"	"IFIH1"	"protein_coding"
"ENSG00000115271"	"GCA"	"protein_coding"
"ENSG00000115274"	"INO80B"	"protein_coding"
"ENSG00000115275"	"MOGS"	"protein_coding"
"ENSG00000115282"	"TTC31"	"protein_coding"
"ENSG00000115289"	"PCGF1"	"protein_coding"
"ENSG00000115295"	"CLIP4"	"protein_coding"
"ENSG00000115306"	"SPTBN1"	"protein_coding"
"ENSG00000115307"	"AUP1"	"protein_coding"
"ENSG00000115310"	"RTN4"	"protein_coding"
"ENSG00000115317"	"HTRA2"	"protein_coding"
"ENSG00000115318"	"LOXL3"	"protein_coding"
"ENSG00000115325"	"DOK1"	"protein_coding"
"ENSG00000115350"	"POLE4"	"protein_coding"
"ENSG00000115353"	"TACR1"	"protein_coding"
"ENSG00000115355"	"CCDC88A"	"protein_coding"
"ENSG00000115364"	"MRPL19"	"protein_coding"
"ENSG00000115365"	"LANCL1"	"protein_coding"
"ENSG00000115368"	"WDR75"	"protein_coding"
"ENSG00000115380"	"EFEMP1"	"protein_coding"
"ENSG00000115392"	"FANCL"	"protein_coding"
"ENSG00000115414"	"FN1"	"protein_coding"
"ENSG00000115415"	"STAT1"	"protein_coding"
"ENSG00000115419"	"GLS"	"protein_coding"
"ENSG00000115421"	"PAPOLG"	"protein_coding"
"ENSG00000115425"	"PECR"	"protein_coding"
"ENSG00000115446"	"UNC50"	"protein_coding"
"ENSG00000115457"	"IGFBP2"	"protein_coding"
"ENSG00000115459"	"ELMOD3"	"protein_coding"
"ENSG00000115464"	"USP34"	"protein_coding"
"ENSG00000115468"	"EFHD1"	"protein_coding"
"ENSG00000115484"	"CCT4"	"protein_coding"
"ENSG00000115486"	"GGCX"	"protein_coding"
"ENSG00000115504"	"EHBP1"	"protein_coding"
"ENSG00000115507"	"OTX1"	"protein_coding"
"ENSG00000115514"	"TXNDC9"	"protein_coding"
"ENSG00000115520"	"COQ10B"	"protein_coding"
"ENSG00000115524"	"SF3B1"	"protein_coding"
"ENSG00000115525"	"ST3GAL5"	"protein_coding"
"ENSG00000115526"	"CHST10"	"protein_coding"
"ENSG00000115539"	"PDCL3"	"protein_coding"
"ENSG00000115540"	"MOB4"	"protein_coding"
"ENSG00000115541"	"HSPE1"	"protein_coding"
"ENSG00000115548"	"KDM3A"	"protein_coding"
"ENSG00000115556"	"PLCD4"	"protein_coding"
"ENSG00000115561"	"CHMP3"	"protein_coding"
"ENSG00000115568"	"ZNF142"	"protein_coding"
"ENSG00000115594"	"IL1R1"	"protein_coding"
"ENSG00000115616"	"SLC9A2"	"protein_coding"
"ENSG00000115641"	"FHL2"	"protein_coding"
"ENSG00000115648"	"MLPH"	"protein_coding"
"ENSG00000115649"	"CNPPD1"	"protein_coding"
"ENSG00000115652"	"UXS1"	"protein_coding"
"ENSG00000115657"	"ABCB6"	"protein_coding"
"ENSG00000115661"	"STK16"	"protein_coding"
"ENSG00000115677"	"HDLBP"	"protein_coding"
"ENSG00000115685"	"PPP1R7"	"protein_coding"
"ENSG00000115687"	"PASK"	"protein_coding"
"ENSG00000115694"	"STK25"	"protein_coding"
"ENSG00000115718"	"PROC"	"protein_coding"
"ENSG00000115738"	"ID2"	"protein_coding"
"ENSG00000115750"	"TAF1B"	"protein_coding"
"ENSG00000115756"	"HPCAL1"	"protein_coding"
"ENSG00000115758"	"ODC1"	"protein_coding"
"ENSG00000115760"	"BIRC6"	"protein_coding"
"ENSG00000115761"	"NOL10"	"protein_coding"
"ENSG00000115762"	"PLEKHB2"	"protein_coding"
"ENSG00000115806"	"GORASP2"	"protein_coding"
"ENSG00000115808"	"STRN"	"protein_coding"
"ENSG00000115816"	"CEBPZ"	"protein_coding"
"ENSG00000115825"	"PRKD3"	"protein_coding"
"ENSG00000115827"	"DCAF17"	"protein_coding"
"ENSG00000115828"	"QPCT"	"protein_coding"
"ENSG00000115839"	"RAB3GAP1"	"protein_coding"
"ENSG00000115840"	"SLC25A12"	"protein_coding"
"ENSG00000115841"	"RMDN2"	"protein_coding"
"ENSG00000115844"	"DLX2"	"protein_coding"
"ENSG00000115866"	"DARS1"	"protein_coding"
"ENSG00000115875"	"SRSF7"	"protein_coding"
"ENSG00000115884"	"SDC1"	"protein_coding"
"ENSG00000115902"	"SLC1A4"	"protein_coding"
"ENSG00000115904"	"SOS1"	"protein_coding"
"ENSG00000115935"	"WIPF1"	"protein_coding"
"ENSG00000115942"	"ORC2"	"protein_coding"
"ENSG00000115944"	"COX7A2L"	"protein_coding"
"ENSG00000115946"	"PNO1"	"protein_coding"
"ENSG00000115947"	"ORC4"	"protein_coding"
"ENSG00000115963"	"RND3"	"protein_coding"
"ENSG00000115966"	"ATF2"	"protein_coding"
"ENSG00000115970"	"THADA"	"protein_coding"
"ENSG00000115977"	"AAK1"	"protein_coding"
"ENSG00000115993"	"TRAK2"	"protein_coding"
"ENSG00000115998"	"C2orf42"	"protein_coding"
"ENSG00000116001"	"TIA1"	"protein_coding"
"ENSG00000116005"	"PCYOX1"	"protein_coding"
"ENSG00000116016"	"EPAS1"	"protein_coding"
"ENSG00000116030"	"SUMO1"	"protein_coding"
"ENSG00000116044"	"NFE2L2"	"protein_coding"
"ENSG00000116062"	"MSH6"	"protein_coding"
"ENSG00000116095"	"PLEKHA3"	"protein_coding"
"ENSG00000116096"	"SPR"	"protein_coding"
"ENSG00000116106"	"EPHA4"	"protein_coding"
"ENSG00000116117"	"PARD3B"	"protein_coding"
"ENSG00000116120"	"FARSB"	"protein_coding"
"ENSG00000116127"	"ALMS1"	"protein_coding"
"ENSG00000116128"	"BCL9"	"protein_coding"
"ENSG00000116133"	"DHCR24"	"protein_coding"
"ENSG00000116138"	"DNAJC16"	"protein_coding"
"ENSG00000116151"	"MORN1"	"protein_coding"
"ENSG00000116157"	"GPX7"	"protein_coding"
"ENSG00000116161"	"CACYBP"	"protein_coding"
"ENSG00000116171"	"SCP2"	"protein_coding"
"ENSG00000116191"	"RALGPS2"	"protein_coding"
"ENSG00000116198"	"CEP104"	"protein_coding"
"ENSG00000116199"	"FAM20B"	"protein_coding"
"ENSG00000116205"	"TCEANC2"	"protein_coding"
"ENSG00000116209"	"TMEM59"	"protein_coding"
"ENSG00000116212"	"LRRC42"	"protein_coding"
"ENSG00000116213"	"WRAP73"	"protein_coding"
"ENSG00000116221"	"MRPL37"	"protein_coding"
"ENSG00000116237"	"ICMT"	"protein_coding"
"ENSG00000116251"	"RPL22"	"protein_coding"
"ENSG00000116254"	"CHD5"	"protein_coding"
"ENSG00000116260"	"QSOX1"	"protein_coding"
"ENSG00000116266"	"STXBP3"	"protein_coding"
"ENSG00000116273"	"PHF13"	"protein_coding"
"ENSG00000116285"	"ERRFI1"	"protein_coding"
"ENSG00000116288"	"PARK7"	"protein_coding"
"ENSG00000116329"	"OPRD1"	"protein_coding"
"ENSG00000116337"	"AMPD2"	"protein_coding"
"ENSG00000116350"	"SRSF4"	"protein_coding"
"ENSG00000116353"	"MECR"	"protein_coding"
"ENSG00000116396"	"KCNC4"	"protein_coding"
"ENSG00000116406"	"EDEM3"	"protein_coding"
"ENSG00000116455"	"WDR77"	"protein_coding"
"ENSG00000116459"	"ATP5PB"	"protein_coding"
"ENSG00000116473"	"RAP1A"	"protein_coding"
"ENSG00000116478"	"HDAC1"	"protein_coding"
"ENSG00000116489"	"CAPZA1"	"protein_coding"
"ENSG00000116497"	"S100PBP"	"protein_coding"
"ENSG00000116514"	"RNF19B"	"protein_coding"
"ENSG00000116521"	"SCAMP3"	"protein_coding"
"ENSG00000116525"	"TRIM62"	"protein_coding"
"ENSG00000116539"	"ASH1L"	"protein_coding"
"ENSG00000116544"	"DLGAP3"	"protein_coding"
"ENSG00000116560"	"SFPQ"	"protein_coding"
"ENSG00000116574"	"RHOU"	"protein_coding"
"ENSG00000116580"	"GON4L"	"protein_coding"
"ENSG00000116584"	"ARHGEF2"	"protein_coding"
"ENSG00000116586"	"LAMTOR2"	"protein_coding"
"ENSG00000116604"	"MEF2D"	"protein_coding"
"ENSG00000116641"	"DOCK7"	"protein_coding"
"ENSG00000116649"	"SRM"	"protein_coding"
"ENSG00000116652"	"DLEU2L"	"lncRNA"
"ENSG00000116661"	"FBXO2"	"protein_coding"
"ENSG00000116663"	"FBXO6"	"protein_coding"
"ENSG00000116668"	"SWT1"	"protein_coding"
"ENSG00000116670"	"MAD2L2"	"protein_coding"
"ENSG00000116675"	"DNAJC6"	"protein_coding"
"ENSG00000116678"	"LEPR"	"protein_coding"
"ENSG00000116679"	"IVNS1ABP"	"protein_coding"
"ENSG00000116685"	"KIAA2013"	"protein_coding"
"ENSG00000116688"	"MFN2"	"protein_coding"
"ENSG00000116691"	"MIIP"	"protein_coding"
"ENSG00000116698"	"SMG7"	"protein_coding"
"ENSG00000116704"	"SLC35D1"	"protein_coding"
"ENSG00000116717"	"GADD45A"	"protein_coding"
"ENSG00000116729"	"WLS"	"protein_coding"
"ENSG00000116731"	"PRDM2"	"protein_coding"
"ENSG00000116741"	"RGS2"	"protein_coding"
"ENSG00000116747"	"RO60"	"protein_coding"
"ENSG00000116750"	"UCHL5"	"protein_coding"
"ENSG00000116752"	"BCAS2"	"protein_coding"
"ENSG00000116754"	"SRSF11"	"protein_coding"
"ENSG00000116761"	"CTH"	"protein_coding"
"ENSG00000116771"	"AGMAT"	"protein_coding"
"ENSG00000116786"	"PLEKHM2"	"protein_coding"
"ENSG00000116791"	"CRYZ"	"protein_coding"
"ENSG00000116793"	"PHTF1"	"protein_coding"
"ENSG00000116809"	"ZBTB17"	"protein_coding"
"ENSG00000116815"	"CD58"	"protein_coding"
"ENSG00000116819"	"TFAP2E"	"protein_coding"
"ENSG00000116830"	"TTF2"	"protein_coding"
"ENSG00000116833"	"NR5A2"	"protein_coding"
"ENSG00000116857"	"TMEM9"	"protein_coding"
"ENSG00000116863"	"ADPRS"	"protein_coding"
"ENSG00000116871"	"MAP7D1"	"protein_coding"
"ENSG00000116874"	"WARS2"	"protein_coding"
"ENSG00000116885"	"OSCP1"	"protein_coding"
"ENSG00000116898"	"MRPS15"	"protein_coding"
"ENSG00000116903"	"EXOC8"	"protein_coding"
"ENSG00000116906"	"GNPAT"	"protein_coding"
"ENSG00000116918"	"TSNAX"	"protein_coding"
"ENSG00000116922"	"AIRIM"	"protein_coding"
"ENSG00000116954"	"RRAGC"	"protein_coding"
"ENSG00000116962"	"NID1"	"protein_coding"
"ENSG00000116977"	"LGALS8"	"protein_coding"
"ENSG00000116984"	"MTR"	"protein_coding"
"ENSG00000116985"	"BMP8B"	"protein_coding"
"ENSG00000116990"	"MYCL"	"protein_coding"
"ENSG00000116991"	"SIPA1L2"	"protein_coding"
"ENSG00000117000"	"RLF"	"protein_coding"
"ENSG00000117010"	"ZNF684"	"protein_coding"
"ENSG00000117013"	"KCNQ4"	"protein_coding"
"ENSG00000117016"	"RIMS3"	"protein_coding"
"ENSG00000117020"	"AKT3"	"protein_coding"
"ENSG00000117036"	"ETV3"	"protein_coding"
"ENSG00000117054"	"ACADM"	"protein_coding"
"ENSG00000117114"	"ADGRL2"	"protein_coding"
"ENSG00000117115"	"PADI2"	"protein_coding"
"ENSG00000117118"	"SDHB"	"protein_coding"
"ENSG00000117122"	"MFAP2"	"protein_coding"
"ENSG00000117133"	"RPF1"	"protein_coding"
"ENSG00000117139"	"KDM5B"	"protein_coding"
"ENSG00000117143"	"UAP1"	"protein_coding"
"ENSG00000117151"	"CTBS"	"protein_coding"
"ENSG00000117153"	"KLHL12"	"protein_coding"
"ENSG00000117155"	"SSX2IP"	"protein_coding"
"ENSG00000117174"	"ZNHIT6"	"protein_coding"
"ENSG00000117222"	"RBBP5"	"protein_coding"
"ENSG00000117242"	"PINK1-AS"	"lncRNA"
"ENSG00000117245"	"KIF17"	"protein_coding"
"ENSG00000117262"	"GPR89A"	"protein_coding"
"ENSG00000117266"	"CDK18"	"protein_coding"
"ENSG00000117280"	"RAB29"	"protein_coding"
"ENSG00000117298"	"ECE1"	"protein_coding"
"ENSG00000117305"	"HMGCL"	"protein_coding"
"ENSG00000117308"	"GALE"	"protein_coding"
"ENSG00000117318"	"ID3"	"protein_coding"
"ENSG00000117335"	"CD46"	"protein_coding"
"ENSG00000117360"	"PRPF3"	"protein_coding"
"ENSG00000117362"	"APH1A"	"protein_coding"
"ENSG00000117385"	"P3H1"	"protein_coding"
"ENSG00000117394"	"SLC2A1"	"protein_coding"
"ENSG00000117395"	"EBNA1BP2"	"protein_coding"
"ENSG00000117399"	"CDC20"	"protein_coding"
"ENSG00000117408"	"IPO13"	"protein_coding"
"ENSG00000117410"	"ATP6V0B"	"protein_coding"
"ENSG00000117411"	"B4GALT2"	"protein_coding"
"ENSG00000117419"	"ERI3"	"protein_coding"
"ENSG00000117425"	"PTCH2"	"protein_coding"
"ENSG00000117448"	"AKR1A1"	"protein_coding"
"ENSG00000117450"	"PRDX1"	"protein_coding"
"ENSG00000117461"	"PIK3R3"	"protein_coding"
"ENSG00000117472"	"TSPAN1"	"protein_coding"
"ENSG00000117475"	"BLZF1"	"protein_coding"
"ENSG00000117477"	"CCDC181"	"protein_coding"
"ENSG00000117479"	"SLC19A2"	"protein_coding"
"ENSG00000117480"	"FAAH"	"protein_coding"
"ENSG00000117481"	"NSUN4"	"protein_coding"
"ENSG00000117500"	"TMED5"	"protein_coding"
"ENSG00000117505"	"DR1"	"protein_coding"
"ENSG00000117519"	"CNN3"	"protein_coding"
"ENSG00000117523"	"PRRC2C"	"protein_coding"
"ENSG00000117528"	"ABCD3"	"protein_coding"
"ENSG00000117533"	"VAMP4"	"protein_coding"
"ENSG00000117543"	"DPH5"	"protein_coding"
"ENSG00000117569"	"PTBP2"	"protein_coding"
"ENSG00000117586"	"TNFSF4"	"protein_coding"
"ENSG00000117592"	"PRDX6"	"protein_coding"
"ENSG00000117593"	"DARS2"	"protein_coding"
"ENSG00000117597"	"UTP25"	"protein_coding"
"ENSG00000117602"	"RCAN3"	"protein_coding"
"ENSG00000117614"	"SYF2"	"protein_coding"
"ENSG00000117616"	"RSRP1"	"protein_coding"
"ENSG00000117620"	"SLC35A3"	"protein_coding"
"ENSG00000117625"	"RCOR3"	"protein_coding"
"ENSG00000117632"	"STMN1"	"protein_coding"
"ENSG00000117640"	"MTFR1L"	"protein_coding"
"ENSG00000117650"	"NEK2"	"protein_coding"
"ENSG00000117676"	"RPS6KA1"	"protein_coding"
"ENSG00000117682"	"DHDDS"	"protein_coding"
"ENSG00000117691"	"NENF"	"protein_coding"
"ENSG00000117697"	"NSL1"	"protein_coding"
"ENSG00000117713"	"ARID1A"	"protein_coding"
"ENSG00000117724"	"CENPF"	"protein_coding"
"ENSG00000117748"	"RPA2"	"protein_coding"
"ENSG00000117751"	"PPP1R8"	"protein_coding"
"ENSG00000117758"	"STX12"	"protein_coding"
"ENSG00000117791"	"MTARC2"	"protein_coding"
"ENSG00000117859"	"OSBPL9"	"protein_coding"
"ENSG00000117862"	"TXNDC12"	"protein_coding"
"ENSG00000118007"	"STAG1"	"protein_coding"
"ENSG00000118193"	"KIF14"	"protein_coding"
"ENSG00000118197"	"DDX59"	"protein_coding"
"ENSG00000118200"	"CAMSAP2"	"protein_coding"
"ENSG00000118217"	"ATF6"	"protein_coding"
"ENSG00000118242"	"MREG"	"protein_coding"
"ENSG00000118246"	"FASTKD2"	"protein_coding"
"ENSG00000118257"	"NRP2"	"protein_coding"
"ENSG00000118260"	"CREB1"	"protein_coding"
"ENSG00000118263"	"KLF7"	"protein_coding"
"ENSG00000118454"	"ANKRD13C"	"protein_coding"
"ENSG00000118473"	"SGIP1"	"protein_coding"
"ENSG00000118564"	"FBXL5"	"protein_coding"
"ENSG00000118579"	"MED28"	"protein_coding"
"ENSG00000118640"	"VAMP8"	"protein_coding"
"ENSG00000118655"	"DCLRE1B"	"protein_coding"
"ENSG00000118762"	"PKD2"	"protein_coding"
"ENSG00000118777"	"ABCG2"	"protein_coding"
"ENSG00000118804"	"STBD1"	"protein_coding"
"ENSG00000118816"	"CCNI"	"protein_coding"
"ENSG00000118855"	"MFSD1"	"protein_coding"
"ENSG00000118873"	"RAB3GAP2"	"protein_coding"
"ENSG00000118960"	"HS1BP3"	"protein_coding"
"ENSG00000118961"	"LDAH"	"protein_coding"
"ENSG00000118965"	"WDR35"	"protein_coding"
"ENSG00000119004"	"CYP20A1"	"protein_coding"
"ENSG00000119013"	"NDUFB3"	"protein_coding"
"ENSG00000119041"	"GTF3C3"	"protein_coding"
"ENSG00000119042"	"SATB2"	"protein_coding"
"ENSG00000119185"	"ITGB1BP1"	"protein_coding"
"ENSG00000119203"	"CPSF3"	"protein_coding"
"ENSG00000119227"	"PIGZ"	"protein_coding"
"ENSG00000119231"	"SENP5"	"protein_coding"
"ENSG00000119280"	"C1orf198"	"protein_coding"
"ENSG00000119285"	"HEATR1"	"protein_coding"
"ENSG00000119729"	"RHOQ"	"protein_coding"
"ENSG00000119737"	"GPR75"	"protein_coding"
"ENSG00000119760"	"SUPT7L"	"protein_coding"
"ENSG00000119771"	"KLHL29"	"protein_coding"
"ENSG00000119772"	"DNMT3A"	"protein_coding"
"ENSG00000119777"	"TMEM214"	"protein_coding"
"ENSG00000119778"	"ATAD2B"	"protein_coding"
"ENSG00000119782"	"FKBP1B"	"protein_coding"
"ENSG00000119787"	"ATL2"	"protein_coding"
"ENSG00000119801"	"YPEL5"	"protein_coding"
"ENSG00000119812"	"FAM98A"	"protein_coding"
"ENSG00000119820"	"YIPF4"	"protein_coding"
"ENSG00000119844"	"AFTPH"	"protein_coding"
"ENSG00000119862"	"LGALSL"	"protein_coding"
"ENSG00000119865"	"CNRIP1"	"protein_coding"
"ENSG00000119878"	"CRIPT"	"protein_coding"
"ENSG00000119888"	"EPCAM"	"protein_coding"
"ENSG00000120306"	"CYSTM1"	"protein_coding"
"ENSG00000120314"	"WDR55"	"protein_coding"
"ENSG00000120333"	"MRPS14"	"protein_coding"
"ENSG00000120334"	"CENPL"	"protein_coding"
"ENSG00000120370"	"GORAB"	"protein_coding"
"ENSG00000120519"	"SLC10A7"	"protein_coding"
"ENSG00000120656"	"TAF12"	"protein_coding"
"ENSG00000120709"	"FAM53C"	"protein_coding"
"ENSG00000120725"	"SIL1"	"protein_coding"
"ENSG00000120727"	"PAIP2"	"protein_coding"
"ENSG00000120738"	"EGR1"	"protein_coding"
"ENSG00000120742"	"SERP1"	"protein_coding"
"ENSG00000120756"	"PLS1"	"protein_coding"
"ENSG00000120942"	"UBIAD1"	"protein_coding"
"ENSG00000120948"	"TARDBP"	"protein_coding"
"ENSG00000121152"	"NCAPH"	"protein_coding"
"ENSG00000121210"	"TMEM131L"	"protein_coding"
"ENSG00000121211"	"MND1"	"protein_coding"
